solution_id,preference,cost,time,feasible,compliance_5,distinct_groups,n_foods,energy,protein,carbohydrate,fiber,sodium,food_ids,food_names
54,53.0,14.35,125.0,0,3,8,8,1890.01,72.23,207.95,19.11,1570.77,6;155;41;86;18;161;210;117,BEYAZ PEYNIR | EKMEK LD | KURU KAYISI | ÜZÜM PEKMEZİ | ELMA SUYU | ERİK | HASANPAŞA KÖFTE | BAHARATLI ELMA DİLİM PATATES KIZARTMASI
55,51.6,27.66,70.0,0,4,7,13,1979.73,66.11,282.1,22.05,1706.81,75;41;3;86;18;161;29;84;92;76;7;5;210,SİMİT | KURU KAYISI | AYVA REÇELİ | ÜZÜM PEKMEZİ | ELMA SUYU | ERİK | INCİR REÇELİ | TAM BUĞDAY EKMEK | YEŞİL ZEYTIN | SİYAH ZEYTIN | BÖĞÜRTLEN REÇELİ | BAL | HASANPAŞA KÖFTE
56,50.4,11.45,420.0,1,5,7,8,2224.56,93.02,262.92,24.49,1636.72,67;60;326;271;333;211;194;395,PORTAKAL SUYU | PATATESLİ YUFKA BÖREĞİ | PİLİÇ SOTE | KREMALI DOMATES  ÇORBASI | REVANİ | HAVUÇ ÇORBASI | ETSİZ PİRİNÇLİ PIRASA | YOĞURTLU SEMİZOTU
57,48.7,11.47,385.0,0,4,10,10,1987.84,80.68,260.61,26.29,1674.92,53;6;42;112;84;129;172;395;206;185,PANKEK | BEYAZ PEYNIR | KUŞBURNU MARMELATI | AYRAN | TAM BUĞDAY EKMEK | BULGUR PİLAVI | ETSİZ BARBUNYA | YOĞURTLU SEMİZOTU | FIRIN SÜTLAÇ | ETSİZ KEREVİZ
58,47.2,12.72,238.0,1,5,7,7,2031.14,88.13,194.09,29.02,1612.27,11;6;134;381;239;266;188,ÇİKOLATALI YULAF GEVREĞİ | BEYAZ PEYNIR | CEVİZLİ ERİŞTE | YOĞURT | İZMİR KÖFTE | KORNİŞON TURŞU | ETSİZ NOHUT
59,44.0,10.37,415.0,1,5,6,7,2112.06,91.27,236.67,23.99,1634.22,60;326;271;333;211;194;395,PATATESLİ YUFKA BÖREĞİ | PİLİÇ SOTE | KREMALI DOMATES  ÇORBASI | REVANİ | HAVUÇ ÇORBASI | ETSİZ PİRİNÇLİ PIRASA | YOĞURTLU SEMİZOTU
60,43.6,19.31,145.0,0,4,7,8,2164.64,61.59,275.47,19.43,1953.16,39;93;41;221;62;51;116;216,KREP | YOĞURT B | KURU KAYISI | HAZIR PAKETLİ SÜTLÜ TATLI-PROFİTEROL | PEYNİRLİ AKDENİZ SALATASI | NARLI KAHVALTI SALATASI | BADEMLİ PİRİNÇ PİLAVI | HAVUÇ-TURP SALATASI LD
61,43.4,12.38,200.0,0,3,7,9,2243.38,92.55,242.62,18.56,1389.07,44;302;252;362;155;93;322;352;350,LOR PEYNİRİ | MUZ | KAYISI SUYU LD | ŞEFTALİ SUYU LD | EKMEK LD | YOĞURT B | PİLİÇ IZGARA | SEBZELİ PİRİNÇ PİLAVI | SEBZELİ MAKARNA
62,43.2,9.06,575.0,1,5,6,8,2091.53,67.63,253.59,37.88,1836.58,73;350;163;259;273;309;55;392,SEBZELİ YUFKA BÖREĞİ | SEBZELİ MAKARNA | ERZİNCAN ÇORBASI LD | KIYMALI KAPUSKA | KREMALI ISPANAK ÇORBASI | PARMAK PATATES KIZARTMASI | PATATES PÜRESİ B | YOĞURTLU MANTI MAKARNA
63,42.3,10.33,340.0,1,5,7,9,2203.91,40.89,235.4,33.3,1644.25,250;39;79;158;190;152;271;370;237,KAVUN | KREP | SÜT | ELMA | ETSİZ PATATES OTURTMASI | DOMATESLİ MAKARNA | KREMALI DOMATES  ÇORBASI | TEL ŞEHRİYELİ HAVUÇ ÇORBASI | İMAMBAYILDI
64,40.8,11.4,300.0,1,5,6,6,2027.28,91.2,202.68,34.21,1569.98,86;60;371;129;172;395,ÜZÜM PEKMEZİ | PATATESLİ YUFKA BÖREĞİ | TEPSİ KÖFTE | BULGUR PİLAVI | ETSİZ BARBUNYA | YOĞURTLU SEMİZOTU
65,39.6,9.84,308.0,1,5,8,8,2314.76,66.48,261.04,40.21,2030.57,86;78;41;11;214;211;181;237,ÜZÜM PEKMEZİ | SOSİSLİ MİLFÖY BÖREĞİ | KURU KAYISI | ÇİKOLATALI YULAF GEVREĞİ | HAVUÇ TARATOR | HAVUÇ ÇORBASI | ETSİZ HAVUÇLU YEŞİL MERCİMEK | İMAMBAYILDI
66,38.6,9.61,329.0,1,5,5,6,2018.94,78.97,254.52,39.6,1891.94,44;60;283;392;167;384,LOR PEYNİRİ | PATATESLİ YUFKA BÖREĞİ | MAKARNA SALATASI LD | YOĞURTLU MANTI MAKARNA | ETLİ KURU FASULYE | YOĞURTLU ETLİ MANTI
67,38.1,8.15,365.0,1,5,6,6,2107.47,49.06,247.23,33.58,1546.25,6;60;237;358;352;47,BEYAZ PEYNIR | PATATESLİ YUFKA BÖREĞİ | İMAMBAYILDI | SÜTLAÇ | SEBZELİ PİRİNÇ PİLAVI | MERCİMEK ÇORBASI
68,38.0,11.43,228.0,0,4,6,7,2016.84,91.39,185.56,21.25,2320.62,78;16;76;50;242;292;346,SOSİSLİ MİLFÖY BÖREĞİ | EKMEK | SİYAH ZEYTIN | MEYVELİ YULAF GEVREĞİ | KABAK MÜCVER | MANTARLI PİLİÇ KAVURMA | SEBZELİ BULGUR PİLAVI
69,37.0,21.46,93.0,1,5,8,10,2248.09,84.66,254.84,20.66,1688.17,139;35;248;25;44;94;16;210;224;26,ÇİLEK | KAYISI SUYU | KARPUZ | HAVUÇ SUYU | LOR PEYNİRİ | YULAF GEVREĞİ | EKMEK | HASANPAŞA KÖFTE | HAZIR PAKETLİ SÜTLÜ TATLI-SÜTLAÇ | HAVUÇ-TURP SALATASI
70,36.9,14.89,93.0,0,3,6,7,1921.34,112.13,213.86,20.7,1741.32,6;42;87;79;50;126;321,BEYAZ PEYNIR | KUŞBURNU MARMELATI | VİŞNE REÇELİ | SÜT | MEYVELİ YULAF GEVREĞİ | BROKOLİ SALATASI LD | PİLİÇ HAŞLAMA
71,35.9,10.19,288.0,0,4,7,8,2356.83,37.75,239.12,34.31,1609.14,11;87;79;190;152;271;370;237,ÇİKOLATALI YULAF GEVREĞİ | VİŞNE REÇELİ | SÜT | ETSİZ PATATES OTURTMASI | DOMATESLİ MAKARNA | KREMALI DOMATES  ÇORBASI | TEL ŞEHRİYELİ HAVUÇ ÇORBASI | İMAMBAYILDI
72,35.7,18.75,108.0,1,5,7,8,2165.42,88.15,217.97,25.31,1685.97,6;42;87;79;50;353;51;306,BEYAZ PEYNIR | KUŞBURNU MARMELATI | VİŞNE REÇELİ | SÜT | MEYVELİ YULAF GEVREĞİ | SEMİZOTU SALATASI LD | NARLI KAHVALTI SALATASI | ORMAN  KEBABI
73,34.8,8.97,350.0,1,5,5,7,2062.74,42.56,263.41,28.78,1555.79,35;60;342;270;269;191;404,KAYISI SUYU | PATATESLİ YUFKA BÖREĞİ | SEBZE ÇORBASI | KREMALI BROKOLİ ÇORBASI | KREM ŞOKOLA | ETSİZ PATLICAN MUSAKKA | ZEYTİNYAĞLI SEMİZOTU
74,33.7,10.95,300.0,1,5,5,5,2012.95,91.14,198.96,34.21,1569.98,60;371;129;172;395,PATATESLİ YUFKA BÖREĞİ | TEPSİ KÖFTE | BULGUR PİLAVI | ETSİZ BARBUNYA | YOĞURTLU SEMİZOTU
75,33.4,9.75,230.0,0,4,6,6,2204.11,39.52,202.07,20.33,1579.61,65;139;386;242;246;130,PEYNİRLİ MİLFÖY BÖREĞİ | ÇİLEK | YOĞURTLU ISPANAK | KABAK MÜCVER | KARNABAHAR SALATASI LD | BÜLBÜL YUVASI
76,33.0,6.47,345.0,0,4,5,6,2181.6,39.54,229.16,36.86,1615.76,60;190;152;271;370;237,PATATESLİ YUFKA BÖREĞİ | ETSİZ PATATES OTURTMASI | DOMATESLİ MAKARNA | KREMALI DOMATES  ÇORBASI | TEL ŞEHRİYELİ HAVUÇ ÇORBASI | İMAMBAYILDI
77,32.7,14.02,125.0,0,4,6,6,1924.24,53.3,259.73,34.11,1622.69,113;44;33;221;62;272,AYVA | LOR PEYNİRİ | ISPANAKLI YUFKA BÖREĞİ | HAZIR PAKETLİ SÜTLÜ TATLI-PROFİTEROL | PEYNİRLİ AKDENİZ SALATASI | KREMALI FESLEĞENLİ MAKARNA
78,31.6,12.44,140.0,0,4,7,8,1974.43,66.45,298.41,22.71,2012.56,14;3;39;79;317;381;114;188,DİL PEYNİRİ | AYVA REÇELİ | KREP | SÜT | PEYNİRLİ AKDENİZ SALATASI LD | YOĞURT | AYVA TATLISI | ETSİZ NOHUT
79,30.0,15.02,85.0,0,4,7,8,2026.59,71.62,340.41,26.8,1959.56,93;41;61;87;317;381;114;188,YOĞURT B | KURU KAYISI | PERMESAN PEYNİRİ | VİŞNE REÇELİ | PEYNİRLİ AKDENİZ SALATASI LD | YOĞURT | AYVA TATLISI | ETSİZ NOHUT
80,29.1,10.03,140.0,0,3,7,7,1979.21,61.45,320.06,28.06,1716.67,39;79;158;317;381;114;188,KREP | SÜT | ELMA | PEYNİRLİ AKDENİZ SALATASI LD | YOĞURT | AYVA TATLISI | ETSİZ NOHUT
81,27.9,7.22,295.0,0,4,5,5,1998.44,55.54,201.96,40.04,1548.5,86;60;181;355;237,ÜZÜM PEKMEZİ | PATATESLİ YUFKA BÖREĞİ | ETSİZ HAVUÇLU YEŞİL MERCİMEK | SOSLU PATLICAN KIZARTMASI | İMAMBAYILDI
82,25.1,8.45,240.0,1,5,5,5,2006.44,50.72,218.71,26.93,1756.35,66;386;242;246;130,PEYNİRLİ YUFKA BÖREĞİ | YOĞURTLU ISPANAK | KABAK MÜCVER | KARNABAHAR SALATASI LD | BÜLBÜL YUVASI
83,24.4,11.59,170.0,1,5,7,7,2213.55,87.95,197.07,22.76,1796.47,27;6;18;16;109;152;247,HAZIR PAKETLİ TATLI-TAHİN HELVASI | BEYAZ PEYNIR | ELMA SUYU | EKMEK | ARPA ŞEHRİYELİ AYRAN ÇORBASI | DOMATESLİ MAKARNA | KARNIYARIK
84,23.3,17.07,108.0,1,5,7,8,2107.79,72.9,252.52,24.93,1631.37,6;14;35;250;11;221;192;300,BEYAZ PEYNIR | DİL PEYNİRİ | KAYISI SUYU | KAVUN | ÇİKOLATALI YULAF GEVREĞİ | HAZIR PAKETLİ SÜTLÜ TATLI-PROFİTEROL | ETSİZ PİRİNÇLİ ISPANAK | MISIRLI AYRAN ÇORBASI
85,23.0,12.76,113.0,0,2,6,7,2371.38,102.07,154.46,19.86,1596.35,6;14;35;250;11;159;287,BEYAZ PEYNIR | DİL PEYNİRİ | KAYISI SUYU | KAVUN | ÇİKOLATALI YULAF GEVREĞİ | ELMA DİLİM PATATES KIZARTMASI | MANTAR SOSLU PİLİÇ IZGARA
86,22.4,15.02,73.0,0,2,4,5,2193.1,101.34,162.21,20.04,1399.31,86;11;2;52;373,ÜZÜM PEKMEZİ | ÇİKOLATALI YULAF GEVREĞİ | ARMUT REÇELİ | ÖRGÜ PEYNİRİ | TUNUS KEBABI
87,21.7,9.22,225.0,1,5,6,6,2106.38,52.86,251.94,24.99,1527.59,3;66;141;130;131;318,AYVA REÇELİ | PEYNİRLİ YUFKA BÖREĞİ | ÇOBAN SALATASI LD | BÜLBÜL YUVASI | CACIK | PEYNİRLİ MAKARNA
88,21.1,7.22,225.0,1,5,5,5,2036.38,52.81,236.94,23.86,1526.84,66;141;130;131;318,PEYNİRLİ YUFKA BÖREĞİ | ÇOBAN SALATASI LD | BÜLBÜL YUVASI | CACIK | PEYNİRLİ MAKARNA
89,20.7,11.88,23.0,0,3,8,8,1918.79,42.97,312.69,23.03,1573.69,3;79;160;92;11;317;381;114,AYVA REÇELİ | SÜT | ELMA SUYU LD | YEŞİL ZEYTIN | ÇİKOLATALI YULAF GEVREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | YOĞURT | AYVA TATLISI
90,20.6,7.57,145.0,0,4,5,5,2052.9,62.1,336.22,35.22,1750.18,60;317;381;114;188,PATATESLİ YUFKA BÖREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | YOĞURT | AYVA TATLISI | ETSİZ NOHUT
91,17.1,16.6,78.0,1,5,6,6,2120.87,97.66,213.59,24.2,1528.56,50;44;7;213;84;373,MEYVELİ YULAF GEVREĞİ | LOR PEYNİRİ | BÖĞÜRTLEN REÇELİ | HAVUÇ SUYU LD | TAM BUĞDAY EKMEK | TUNUS KEBABI
92,17.1,8.83,135.0,0,4,7,7,2295.7,57.18,310.28,25.25,2062.33,59;44;91;317;381;114;188,PATATESLİ MİLFÖY BÖREĞİ | LOR PEYNİRİ | YER FISTIĞI EZMESİ | PEYNİRLİ AKDENİZ SALATASI LD | YOĞURT | AYVA TATLISI | ETSİZ NOHUT
93,16.5,8.29,210.0,0,4,5,5,2293.05,94.28,195.82,19.95,1931.68,89;66;292;109;314,YABAN MERSİNİ MARMELATI | PEYNİRLİ YUFKA BÖREĞİ | MANTARLI PİLİÇ KAVURMA | ARPA ŞEHRİYELİ AYRAN ÇORBASI | PATATES SOTE
94,14.1,12.84,123.0,1,5,4,5,2039.18,76.83,213.87,22.95,1889.07,75;84;11;96;210,SİMİT | TAM BUĞDAY EKMEK | ÇİKOLATALI YULAF GEVREĞİ | ALACA ÇORBASI | HASANPAŞA KÖFTE
95,13.8,13.87,73.0,0,4,5,6,2367.97,107.65,207.02,28.11,1510.69,158;91;89;52;11;373,ELMA | YER FISTIĞI EZMESİ | YABAN MERSİNİ MARMELATI | ÖRGÜ PEYNİRİ | ÇİKOLATALI YULAF GEVREĞİ | TUNUS KEBABI
